DateTime,Season,No.Customers,Average.age.of.customers,Tips.in.EUR,No.times.door.opened,Outside.temperatur.in.Celsius,Restaurant.temperature.in.Celsius,No.meals,No.drinks,Gas.consumption.in.kwh,Water.comsumption.in.liter,Electricity.consumption.in.kwh,No.transactions.with.card,No.transactions.with.cash,Total.revenue.in.EUR,Meal.revenue.in.EUR,Drink.revenue.in.EUR
28/09/2000 16:00,Autumn,2,24,5.42,10,19.1,22.8,5,13,38.08,31.41,67.42,2,0,186.51,70.59,115.92
28/09/2000 17:00,Autumn,5,23,18.2,18,18.8,22.6,31,18,117.09,25.92,154.87,4,1,549.95,435.33,114.62
28/09/2000 18:00,Autumn,14,39,67.62,46,18.3,22.2,77,53,196.95,95.96,216.04,10,4,1657.21,1340.64,316.57
28/09/2000 19:00,Autumn,20,40,82.8,58,17.7,21.9,133,141,257.92,122.03,260.49,13,7,1969.8,1113.88,855.92
28/09/2000 20:00,Autumn,29,39,118.32,94,17,21.4,162,93,282.11,139.35,280.91,15,14,3599.23,2962.88,636.35
28/09/2000 21:00,Autumn,14,29,55.16,44,16.2,22,76,41,194.19,67.62,238.54,10,4,553.95,505.84,48.1
28/09/2000 22:00,Autumn,5,32,24.05,20,15.4,22.3,17,26,93.16,59.5,167.1,2,3,240.47,134.09,106.37
28/09/2000 23:00,Autumn,1,24,3.8,6,14.7,22.5,7,3,51.85,61.22,130.74,1,0,95.06,83.75,11.31
29/09/2000 10:00,Autumn,18,49,99.9,58,16.4,21.8,54,134,157.47,56.44,206.99,5,13,1165.31,522.48,642.83
29/09/2000 11:00,Autumn,22,49,108.46,72,17.2,21.7,96,46,222.86,79.14,240.1,10,12,847.08,619.47,227.61
29/09/2000 12:00,Autumn,10,52,43.4,30,17.8,22.3,77,76,193.6,78.24,221.23,3,7,1314.88,824.48,490.39
29/09/2000 13:00,Autumn,9,50,46.44,34,18.3,22.4,38,49,128.22,59.76,182.44,5,4,785.19,461.29,323.9
29/09/2000 14:00,Autumn,9,24,15.21,32,18.6,22.5,47,70,147.4,69.87,181.54,7,2,1099.51,606.91,492.6
29/09/2000 15:00,Autumn,1,27,4.14,4,18.7,22.8,4,8,49.78,38.4,83.15,0,1,62.82,23.93,38.89
29/09/2000 16:00,Autumn,2,21,6.86,14,18.6,22.8,7,17,56.39,26.96,111.37,1,1,105.55,54.91,50.64
29/09/2000 17:00,Autumn,4,24,13.04,14,18.3,22.6,22,16,105.93,32.12,169.38,3,1,322.66,242.54,80.13
29/09/2000 18:00,Autumn,15,39,71.7,52,17.8,22.1,127,65,253.13,124.31,246.81,8,7,1855.26,1483.9,371.36
29/09/2000 19:00,Autumn,24,40,109.92,78,17.2,21.7,102,73,227.23,100.93,241.35,13,11,1309.11,1004.51,304.6
29/09/2000 20:00,Autumn,26,42,95.68,86,16.4,21.5,92,203,213.64,99.8,243.95,12,14,1536.42,652.56,883.86
29/09/2000 21:00,Autumn,18,30,51.3,56,15.7,21.8,103,126,231.68,97.25,262.32,16,2,1632.01,920.09,711.92
29/09/2000 22:00,Autumn,4,29,17.76,16,14.9,22.3,27,29,118.57,51.35,184.93,3,1,428.2,297.65,130.54
29/09/2000 23:00,Autumn,1,28,4.37,8,14.2,22.4,6,7,39.18,33.74,131.28,1,0,125.72,86.21,39.51
30/09/2000 10:00,Autumn,16,48,73.92,52,17.6,22,102,92,221.57,113.49,233.77,5,11,938.87,780.93,157.95
30/09/2000 11:00,Autumn,27,51,133.92,86,18.3,21.6,83,66,205.56,100.73,221.93,6,21,1053.72,829.6,224.13
30/09/2000 12:00,Autumn,29,47,114.55,88,19,21.6,171,222,293.15,149.72,268.77,12,17,1886.95,1173.59,713.36
30/09/2000 13:00,Autumn,17,49,82.11,54,19.4,22.2,64,75,181.01,57.41,188.52,6,11,915.65,561.72,353.93
30/09/2000 14:00,Autumn,6,25,22.8,22,19.7,22.7,32,25,125.51,91.97,139.13,5,1,626.49,434.3,192.19
30/09/2000 15:00,Autumn,4,26,15.32,8,19.8,22.8,27,18,122.49,13.21,151.97,3,1,389.2,275.35,113.84
30/09/2000 16:00,Autumn,4,27,8.88,20,19.7,22.8,24,16,111.54,16.82,137.58,2,2,366.98,317.05,49.93
30/09/2000 17:00,Autumn,6,25,23.52,26,19.4,22.7,50,44,158.97,52.37,180.79,5,1,701.57,570.09,131.48
30/09/2000 18:00,Autumn,19,41,81.13,60,19,22.1,92,139,216.26,100.93,223.05,8,11,1865.46,1049.02,816.44
30/09/2000 19:00,Autumn,22,41,107.14,68,18.3,21.9,43,146,143.52,47.56,172.32,11,11,1169.91,370.01,799.89
30/09/2000 20:00,Autumn,34,38,124.44,104,17.6,21.3,229,281,339.97,168.85,307.53,19,15,3536.44,1978.84,1557.6
30/09/2000 21:00,Autumn,20,31,82,60,16.8,21.8,82,65,203.46,100.8,227.54,13,7,1296.38,935,361.38
30/09/2000 22:00,Autumn,5,31,24.45,18,16.1,22.4,25,18,110.84,52.83,166.2,3,2,318.45,223.86,94.59
30/09/2000 23:00,Autumn,3,28,11.46,10,15.3,22.4,10,9,70.02,48.52,151.31,1,2,190.08,160.96,29.11
01/10/2000 10:00,Autumn,15,48,65.85,40,9.8,21.6,60,62,177.52,73.8,287.74,8,7,909.48,582.11,327.37
01/10/2000 11:00,Autumn,32,48,183.04,96,10.5,20.9,124,184,247.64,102.12,324.58,10,22,1740.91,966.11,774.8
01/10/2000 12:00,Autumn,30,50,155.4,88,11.1,21,184,127,305.67,142.72,353.31,14,16,2070.57,1580.05,490.52
01/10/2000 13:00,Autumn,11,50,57.31,34,11.6,21.8,67,35,186.6,61.81,277.94,1,10,667.86,537.69,130.16
01/10/2000 14:00,Autumn,12,24,40.68,44,11.9,21.8,61,53,178.51,54.11,269.77,9,3,853,499.66,353.34
01/10/2000 15:00,Autumn,2,25,6.4,4,12,22.2,5,6,32.92,29.1,164.47,2,0,106.31,68.4,37.92
01/10/2000 16:00,Autumn,4,25,16.92,10,11.9,22.1,25,26,120.75,53.38,203.63,4,0,397.67,214.15,183.51
01/10/2000 17:00,Autumn,13,25,54.08,38,11.6,21.7,41,52,149.08,37.86,227.23,7,6,570.8,328.42,242.37
01/10/2000 18:00,Autumn,10,40,42.1,36,11.1,21.8,51,70,163.06,71.93,254.13,3,7,603.13,388.2,214.94
01/10/2000 19:00,Autumn,29,40,120.06,88,10.5,21,164,97,285.81,128.58,347.04,17,12,2057.47,1488.15,569.33
01/10/2000 20:00,Autumn,30,40,135.3,92,9.8,20.9,241,216,348.25,180.25,391.79,14,16,2935.94,2114.55,821.4
01/10/2000 21:00,Autumn,24,29,102.96,70,9,21.1,156,109,279.76,114.99,358.58,15,9,1881.14,1246.25,634.88
01/10/2000 22:00,Autumn,8,28,27.6,20,8.2,21.8,56,24,166.7,66.72,293.77,6,2,247.43,159.55,87.88
01/10/2000 23:00,Autumn,4,22,13.52,12,7.5,22,20,15,100.87,36.77,244.97,4,0,208.7,120.93,87.77
02/10/2000 10:00,Autumn,12,51,60.84,40,11.6,21.8,85,15,204.17,100.67,289.1,6,6,786.33,699.55,86.78
02/10/2000 11:00,Autumn,12,50,61.68,40,12.3,21.8,52,26,159.93,54.2,249.5,5,7,548.59,439.71,108.88
02/10/2000 12:00,Autumn,24,51,130.8,76,12.9,21.3,131,172,256.89,114.36,304.49,8,16,1361.23,795.63,565.6
02/10/2000 13:00,Autumn,9,50,49.86,30,13.4,22,36,58,124.62,86.68,215.13,1,8,377.14,198.7,178.44
02/10/2000 14:00,Autumn,14,24,45.78,38,13.7,21.8,60,89,172.23,78.69,236.76,12,2,957.87,530.95,426.91
02/10/2000 15:00,Autumn,3,26,10.56,4,13.8,22.3,14,19,91.43,39.05,188.29,1,2,129.56,82,47.56
02/10/2000 16:00,Autumn,4,23,17.28,12,13.7,22.2,32,14,128.4,35.55,218.86,2,2,387.11,301.46,85.65
02/10/2000 17:00,Autumn,4,22,13.84,12,13.4,22.2,23,19,101.13,19.33,182.49,3,1,322.85,260.8,62.05
02/10/2000 18:00,Autumn,16,39,70.88,50,12.9,21.7,83,47,206.23,87.39,268.96,7,9,732.51,531.77,200.74
02/10/2000 19:00,Autumn,28,39,120.96,88,12.3,21.1,159,207,284.35,137.08,325.21,13,15,2007.15,1302.54,704.61
02/10/2000 20:00,Autumn,30,40,140.4,94,11.6,21,193,249,308.23,155.98,354.11,9,21,3075.41,1475.77,1599.64
02/10/2000 21:00,Autumn,14,30,51.66,50,10.8,21.6,103,93,229.19,101,311.84,7,7,1339.81,1100.11,239.7
02/10/2000 22:00,Autumn,1,21,3.76,10,10,22.2,7,3,56.62,32.12,206.17,1,0,69.63,51.73,17.91
02/10/2000 23:00,Autumn,4,26,13.48,10,9.3,22,22,15,107.75,21.4,240.66,4,0,320.33,252.4,67.92
03/10/2000 10:00,Autumn,8,50,39.28,24,11.5,21.9,24,36,104.51,24.6,231.69,3,5,351.89,164.28,187.62
03/10/2000 11:00,Autumn,12,49,62.76,30,12.2,21.8,83,51,197.04,90.85,282.1,2,10,397.57,247.22,150.35
03/10/2000 12:00,Autumn,31,50,172.98,96,12.9,21,157,226,280.67,139.86,319.33,11,20,1456.31,814.62,641.7
03/10/2000 13:00,Autumn,14,48,66.64,34,13.3,21.8,105,21,229.65,119.85,287.15,6,8,1237.75,1152.13,85.61
03/10/2000 14:00,Autumn,9,25,36.45,28,13.6,22,42,26,144.79,51.26,227.34,6,3,437.93,374.65,63.28
03/10/2000 15:00,Autumn,2,24,7.46,2,13.7,22.3,10,17,75.93,47.95,164.63,2,0,241.19,139.2,101.98
03/10/2000 16:00,Autumn,6,23,24.84,18,13.6,22.2,25,24,109.67,41.57,206.28,5,1,460.29,308.3,151.99
03/10/2000 17:00,Autumn,6,25,19.38,20,13.3,22.1,35,19,138.86,39.58,217.08,4,2,502.7,413.67,89.03
03/10/2000 18:00,Autumn,16,41,74.4,46,12.9,21.7,109,59,235.03,88.03,291.7,4,12,903.44,653.06,250.37
03/10/2000 19:00,Autumn,18,40,80.46,56,12.2,21.5,97,104,220.69,103.7,290.08,6,12,1375.42,858.24,517.18
03/10/2000 20:00,Autumn,27,40,122.04,82,11.5,21.1,109,122,234.23,119.24,309.98,14,13,1692.1,829.13,862.98
03/10/2000 21:00,Autumn,14,29,41.86,40,10.7,21.6,101,114,230.22,67.94,307.64,12,2,1150.62,763.99,386.63
03/10/2000 22:00,Autumn,6,28,17.16,20,10,22,37,15,131.21,63.16,257.31,3,3,518.66,439.4,79.26
03/10/2000 23:00,Autumn,1,22,4.97,8,9.2,22.1,3,7,14.76,5.24,166.07,1,0,65.31,24.2,41.11
04/10/2000 10:00,Autumn,17,49,83.81,48,13.5,21.7,67,55,183.49,83.06,255.9,8,9,746.18,602.04,144.14
04/10/2000 11:00,Autumn,12,48,61.2,42,14.2,21.9,79,126,198.12,98.46,264.89,4,8,1116.66,788.93,327.73
04/10/2000 12:00,Autumn,16,50,66.24,44,14.8,21.8,92,104,210.29,95.35,255.56,8,8,964.17,730.58,233.58
04/10/2000 13:00,Autumn,17,52,84.83,46,15.3,21.8,113,65,239.59,111.6,269.93,4,13,1222.56,1008.56,214
04/10/2000 14:00,Autumn,9,23,40.68,22,15.6,22.2,39,57,135.78,41.36,206.79,5,4,748.37,511.41,236.96
04/10/2000 15:00,Autumn,0,NA,0,6,15.7,22.6,0,0,37.54,29.35,130.18,0,0,0,0,0
04/10/2000 16:00,Autumn,2,26,7.58,12,15.6,22.5,10,15,75.8,58.11,134.13,2,0,206.11,105.46,100.65
04/10/2000 17:00,Autumn,13,25,51.48,46,15.3,22,50,82,161.42,69.07,210.32,10,3,954.07,457.94,496.13
04/10/2000 18:00,Autumn,10,38,47.2,34,14.8,22.1,44,43,146.29,81.89,207.39,4,6,459.08,270.61,188.47
04/10/2000 19:00,Autumn,20,41,97,62,14.2,21.6,84,98,204.86,93.7,262.22,8,12,981.19,503.59,477.6
04/10/2000 20:00,Autumn,21,39,91.35,60,13.5,21.5,95,84,213.88,92.04,277.94,6,15,1401.22,866.02,535.19
04/10/2000 21:00,Autumn,12,30,47.4,32,12.7,21.8,82,73,205.35,95.07,277.71,8,4,1489.84,1019.21,470.63
04/10/2000 22:00,Autumn,6,30,23.88,24,11.9,22.1,45,44,156.67,8.55,253.07,3,3,468.42,279.79,188.63
04/10/2000 23:00,Autumn,1,23,3.16,10,11.2,22.2,7,6,70.51,33.28,170.38,1,0,63.72,35.28,28.44
05/10/2000 10:00,Autumn,19,50,88.54,56,9.5,21.4,116,149,239.38,110.46,331.75,6,13,1078.12,357.15,720.98
05/10/2000 11:00,Autumn,22,50,93.5,66,10.2,21.3,137,166,259.43,111.35,339.78,4,18,1852.33,1294.95,557.38
05/10/2000 12:00,Autumn,30,51,135.9,92,10.8,21,97,67,215.05,90.43,305.84,7,23,982.33,770.76,211.57
05/10/2000 13:00,Autumn,23,49,122.82,68,11.3,21.3,146,93,266.29,117.27,328.59,5,18,1444.69,1058.44,386.26
05/10/2000 14:00,Autumn,8,25,26.4,18,11.6,21.9,26,51,116.5,36.55,228.27,6,2,581.22,333.65,247.57
05/10/2000 15:00,Autumn,3,27,12.21,14,11.7,22.2,20,10,98.02,47.46,207.06,2,1,228.04,152.23,75.81
05/10/2000 16:00,Autumn,3,23,11.1,10,11.6,22.2,12,21,72.87,68.5,176.4,2,1,222.46,144.21,78.25
05/10/2000 17:00,Autumn,12,26,42.36,42,11.3,21.8,70,80,184.92,92.39,277.61,10,2,1346.92,904.42,442.5
05/10/2000 18:00,Autumn,15,40,80.85,42,10.8,21.6,89,51,210.88,77.63,303.68,9,6,1219.87,908.15,311.72
05/10/2000 19:00,Autumn,36,40,154.08,110,10.2,20.7,217,112,327.59,162.58,376.81,16,20,2469.03,2131.11,337.92
05/10/2000 20:00,Autumn,29,39,127.89,88,9.5,20.9,166,115,288.04,133.99,362.46,16,13,2656.66,1840.36,816.3
05/10/2000 21:00,Autumn,22,30,92.18,72,8.7,21.2,123,79,249.21,106.24,345.68,10,12,1127.15,936.33,190.81
05/10/2000 22:00,Autumn,13,30,46.41,46,7.9,21.6,111,62,233.53,115.67,338.2,9,4,2006.14,1483.49,522.65
05/10/2000 23:00,Autumn,2,23,5.46,2,7.2,22,7,7,50.39,5.81,213.81,2,0,128.87,84.63,44.24
06/10/2000 10:00,Autumn,10,52,59,40,14.3,22,51,28,164.16,48.43,217.56,1,9,622.44,513.02,109.42
06/10/2000 11:00,Autumn,21,48,101.22,60,15.1,21.6,115,137,242.46,108.04,274.1,9,12,1049.12,524.07,525.05
06/10/2000 12:00,Autumn,29,50,155.73,86,15.7,21.3,195,199,312.27,148.08,311.25,8,21,2548.77,2015.69,533.08
06/10/2000 13:00,Autumn,16,50,76,48,16.2,21.9,92,81,212.64,101.92,243.9,5,11,1250.77,928.69,322.08
06/10/2000 14:00,Autumn,9,25,28.8,24,16.5,22.2,49,71,158.59,73.88,199.83,7,2,1109.15,680.16,428.99
06/10/2000 15:00,Autumn,2,24,5.94,12,16.6,22.6,13,17,82.46,25.13,143.6,2,0,234.58,149.51,85.07
06/10/2000 16:00,Autumn,3,24,12.57,14,16.5,22.5,20,21,100.41,22.12,171.19,3,0,365.5,259.42,106.08
06/10/2000 17:00,Autumn,3,25,8.94,10,16.2,22.5,13,7,77.5,37.76,146.61,3,0,269.94,215.42,54.52
06/10/2000 18:00,Autumn,28,40,130.48,86,15.7,21.4,124,195,248.5,130.63,270.36,14,14,1531.92,853.43,678.49
06/10/2000 19:00,Autumn,16,39,77.6,46,15.1,21.8,77,41,195.22,78.16,241.88,10,6,1135.42,1046.35,89.07
06/10/2000 20:00,Autumn,31,39,142.6,96,14.3,21.1,82,197,199.35,87.54,259.46,14,17,1869.43,739.35,1130.08
06/10/2000 21:00,Autumn,13,28,45.11,42,13.6,21.9,67,32,184.86,66.15,249.6,5,8,592.09,454.41,137.67
06/10/2000 22:00,Autumn,8,29,36,22,12.8,22,31,54,125.12,46.88,231.61,6,2,640.76,401.93,238.83
06/10/2000 23:00,Autumn,3,24,13.35,10,12.1,22.2,13,7,80.32,39.9,178.47,2,1,165.7,149.98,15.72
07/10/2000 10:00,Autumn,15,48,63.15,40,10.6,21.6,90,39,213.65,111.1,306.55,6,9,746.95,657.1,89.86
07/10/2000 11:00,Autumn,22,49,108.02,68,11.3,21.3,146,77,269.21,136.28,335.11,8,14,1703.38,1343.25,360.13
07/10/2000 12:00,Autumn,16,46,81.76,48,11.9,21.6,77,106,200.33,84.52,284.52,7,9,1015.28,565.48,449.8
07/10/2000 13:00,Autumn,7,49,36.96,16,12.4,22,34,24,137.36,33.51,222.55,1,6,360.35,273.19,87.16
07/10/2000 14:00,Autumn,3,24,10.8,6,12.7,22.2,24,23,110.37,47.27,196.09,3,0,301.52,197.68,103.84
07/10/2000 15:00,Autumn,2,23,6.66,14,12.8,22.3,5,13,42.36,40.74,167.09,1,1,94.48,46,48.48
07/10/2000 16:00,Autumn,2,26,9.12,8,12.7,22.3,16,14,89.41,44.11,178.66,2,0,168.76,91.58,77.18
07/10/2000 17:00,Autumn,8,24,29.28,24,12.4,22,54,68,168.93,66.97,251.38,5,3,814.86,351.02,463.84
07/10/2000 18:00,Autumn,13,39,53.95,38,11.9,21.7,90,51,214.76,97.18,287.29,8,5,1300.85,1055.31,245.54
07/10/2000 19:00,Autumn,15,39,71.7,50,11.3,21.6,86,99,203.27,77.1,293.92,6,9,691.36,461.85,229.51
07/10/2000 20:00,Autumn,19,39,82.46,60,10.6,21.4,77,82,198.11,88.18,287.67,8,11,819.01,549.78,269.23
07/10/2000 21:00,Autumn,9,29,30.78,26,9.8,21.8,52,40,166.48,60.19,267.78,8,1,972.95,766.4,206.54
07/10/2000 22:00,Autumn,4,29,20.04,14,9,22,19,8,96.47,41.67,206.48,3,1,304.51,262.97,41.53
07/10/2000 23:00,Autumn,5,28,22.4,16,8.3,21.9,29,24,118.34,45.31,271.9,5,0,405.45,327.11,78.34
08/10/2000 10:00,Autumn,14,51,77.28,56,15.3,21.9,43,97,146.75,58.02,215.26,2,12,676.67,387.58,289.09
08/10/2000 11:00,Autumn,19,50,93.48,60,16,21.8,135,49,263.06,116.35,277.92,6,13,1254.7,1004.23,250.46
08/10/2000 12:00,Autumn,13,48,63.57,36,16.6,22.1,66,92,182.74,55.99,218.42,4,9,799.82,328.63,471.19
08/10/2000 13:00,Autumn,10,51,50.9,32,17.1,22.3,60,41,172.3,78.84,219.14,3,7,695.09,441.95,253.14
08/10/2000 14:00,Autumn,1,28,3.94,6,17.4,22.7,6,5,61.72,44.81,130.96,1,0,97.58,70.26,27.32
08/10/2000 15:00,Autumn,3,24,10.2,14,17.5,22.6,18,10,96.23,25.92,151.78,3,0,226.66,208.38,18.28
08/10/2000 16:00,Autumn,0,NA,0,4,17.4,22.7,0,0,19.21,58.81,69.47,0,0,0,0,0
08/10/2000 17:00,Autumn,9,24,32.76,26,17.1,22.3,48,25,160.47,74.65,201.56,6,3,610.84,434.35,176.48
08/10/2000 18:00,Autumn,14,39,57.96,50,16.6,22,107,101,234.04,105.26,254.26,8,6,2106.15,1431.33,674.82
08/10/2000 19:00,Autumn,17,38,73.44,56,16,21.9,94,151,214.17,89.66,249.81,10,7,1794.02,1117.7,676.32
08/10/2000 20:00,Autumn,18,39,71.28,58,15.3,21.8,113,60,235.78,82.47,268.73,6,12,1283.06,1065.28,217.78
08/10/2000 21:00,Autumn,20,29,82.8,62,14.5,21.6,92,124,219.54,92.59,259.29,17,3,2167.79,1148.07,1019.72
08/10/2000 22:00,Autumn,6,28,23.28,18,13.7,22.2,27,48,116.26,37.76,193.73,5,1,604.25,301.95,302.3
08/10/2000 23:00,Autumn,0,NA,0,4,13,22.4,0,0,33.9,57.85,132.69,0,0,0,0,0
09/10/2000 10:00,Autumn,16,48,83.04,52,15.1,21.8,57,52,163.12,38.4,228.92,6,10,820.39,500.76,319.63
09/10/2000 11:00,Autumn,24,47,119.52,76,15.8,21.5,114,153,238.34,97.92,272.62,8,16,1395.39,824.41,570.98
09/10/2000 12:00,Autumn,32,52,196.16,98,16.4,21.2,262,253,361.18,191.88,334.68,11,21,2829.28,2282.52,546.76
09/10/2000 13:00,Autumn,9,51,45.27,30,16.9,22.3,40,14,139.78,70.42,191.32,4,5,277.38,234.95,42.43
09/10/2000 14:00,Autumn,13,23,38.87,38,17.2,22.1,61,39,176.65,64.42,217.51,10,3,779.48,601.47,178.01
09/10/2000 15:00,Autumn,3,26,11.79,16,17.3,22.6,21,23,92.51,49,140.75,3,0,401.72,275.61,126.11
09/10/2000 16:00,Autumn,4,24,14.12,18,17.2,22.5,25,10,109.1,40.53,155.52,4,0,381.69,315.17,66.52
09/10/2000 17:00,Autumn,16,24,61.44,44,16.9,22,90,121,214.99,93.22,239.14,12,4,1508.02,929.73,578.29
09/10/2000 18:00,Autumn,23,39,77.05,74,16.4,21.6,95,113,218.08,129.69,244.53,12,11,1589.81,916.41,673.4
09/10/2000 19:00,Autumn,19,41,96.71,52,15.8,21.8,115,72,239.56,122.21,269.58,10,9,2298.39,1866.16,432.22
09/10/2000 20:00,Autumn,34,40,143.14,102,15.1,21,174,280,293.71,148.14,308.05,12,22,2397.39,1333.12,1064.27
09/10/2000 21:00,Autumn,12,29,44.52,38,14.3,21.9,52,55,162.88,51.72,228.74,6,6,827.43,591.3,236.13
09/10/2000 22:00,Autumn,5,30,18.65,18,13.5,22.2,28,15,117.52,55.55,207.57,4,1,453.55,379.71,73.83
09/10/2000 23:00,Autumn,3,22,13.47,12,12.8,22.2,21,24,105.2,43.71,197.26,2,1,402.69,243.39,159.3
10/10/2000 10:00,Autumn,13,49,62.53,40,12.2,21.8,74,84,196.78,104.03,271.3,7,6,1114.04,817.91,296.13
10/10/2000 11:00,Autumn,24,49,138.48,80,12.9,21.3,70,197,188.26,84.23,258.73,6,18,1257.32,640.77,616.55
10/10/2000 12:00,Autumn,35,49,182,108,13.5,20.9,181,254,300.31,156.24,326.92,17,18,2481.72,1591.95,889.77
10/10/2000 13:00,Autumn,30,51,165,63,14,21.1,119,214,244.63,113.61,286.97,13,17,1828.5,1031.06,797.44
10/10/2000 14:00,Autumn,4,20,12.8,10,14.3,22.3,19,10,91.12,37.65,171.52,4,0,324.72,239.26,85.46
10/10/2000 15:00,Autumn,4,24,16.52,18,14.4,22.3,28,12,118.8,59.33,196.24,4,0,318.98,255.82,63.17
10/10/2000 16:00,Autumn,3,28,10.47,2,14.3,22.3,13,24,84.11,8.32,176.92,3,0,236.8,98.3,138.5
10/10/2000 17:00,Autumn,6,25,21.18,8,14,22.2,29,44,128.64,15.83,194.7,4,2,395.9,227.45,168.44
10/10/2000 18:00,Autumn,14,39,49.42,46,13.5,21.8,64,97,180.37,87.61,256.99,8,6,1400.8,782.95,617.86
10/10/2000 19:00,Autumn,27,39,132.84,92,12.9,21.2,109,97,230.36,110.27,295.11,17,10,1249.67,861.53,388.15
10/10/2000 20:00,Autumn,43,40,226.18,128,12.2,20.5,102,133,228.44,116.66,290.01,19,24,1290.73,566.59,724.14
10/10/2000 21:00,Autumn,14,29,39.48,42,11.4,21.7,95,34,214.25,97.72,299.05,12,2,1216.27,1042.66,173.61
10/10/2000 22:00,Autumn,11,28,44.22,40,10.7,21.8,76,78,197.72,108.1,282.99,8,3,1010.01,537.14,472.87
10/10/2000 23:00,Autumn,2,29,7.18,6,9.9,22.1,16,6,82.05,46.2,222.09,1,1,190.9,164.5,26.41
11/10/2000 10:00,Autumn,14,49,67.2,50,13,21.8,69,54,188.24,64.75,255.13,2,12,612,355.69,256.31
11/10/2000 11:00,Autumn,27,51,127.44,84,13.7,21.2,142,216,262.8,128.46,305.69,9,18,1733.33,947.79,785.53
11/10/2000 12:00,Autumn,32,50,186.88,100,14.3,21.1,119,178,242.73,113.24,283.19,10,22,2054.5,1241.87,812.63
11/10/2000 13:00,Autumn,14,47,70.28,44,14.8,21.9,104,48,229.92,86.97,272.78,2,12,1019.8,853.84,165.96
11/10/2000 14:00,Autumn,6,26,24,16,15.1,22.3,36,36,140.78,72.55,197.25,4,2,732.25,539.48,192.77
11/10/2000 15:00,Autumn,4,22,12.6,10,15.2,22.4,16,35,82.58,25.13,156.74,4,0,414.23,174.03,240.19
11/10/2000 16:00,Autumn,3,25,10.53,10,15.1,22.4,14,27,92.24,53.93,144.62,3,0,325.94,183.83,142.11
11/10/2000 17:00,Autumn,4,24,13.96,16,14.8,22.3,21,32,100.25,35.89,164.37,3,1,312.34,156.7,155.64
11/10/2000 18:00,Autumn,14,41,71.12,40,14.3,21.9,79,52,195,61.05,256.74,3,11,1030.43,816.22,214.21
11/10/2000 19:00,Autumn,31,40,142.29,102,13.7,21.1,248,110,353.56,165.6,356.58,11,20,1865.65,1534.36,331.29
11/10/2000 20:00,Autumn,24,40,94.32,76,13,21.3,108,110,236.53,106.3,292.31,13,11,1299.06,818.03,481.03
11/10/2000 21:00,Autumn,14,30,49.14,52,12.2,21.7,51,59,156.73,53.56,249.45,9,5,1031.63,734.19,297.44
11/10/2000 22:00,Autumn,6,29,23.4,20,11.4,22,34,47,124.5,60.36,244.86,5,1,749.67,447.7,301.97
11/10/2000 23:00,Autumn,2,24,7.16,8,10.7,22.2,13,14,84.95,41.15,207.71,2,0,214.83,139.33,75.5
12/10/2000 10:00,Autumn,16,52,88,50,11.6,21.6,65,48,180.06,101.13,263.84,4,12,646.88,479.46,167.42
12/10/2000 11:00,Autumn,19,51,97.28,62,12.4,21.5,124,133,247.99,124.97,305.23,2,17,1491.42,969.74,521.67
12/10/2000 12:00,Autumn,16,50,81.12,48,13,21.7,88,53,204.2,78.84,281.68,5,11,1048.3,818.29,230.01
12/10/2000 13:00,Autumn,14,50,79.8,42,13.4,21.8,87,44,207.15,96.16,273.1,3,11,1068.48,872.88,195.59
12/10/2000 14:00,Autumn,8,24,31.28,24,13.7,22.1,26,53,113.12,60.36,199.32,6,2,772.39,339.66,432.74
12/10/2000 15:00,Autumn,3,24,14.46,12,13.9,22.3,15,20,86.08,50.7,177.72,1,2,169.05,80.5,88.55
12/10/2000 16:00,Autumn,3,25,13.92,10,13.7,22.3,21,16,98.99,17.15,177.11,3,0,172.52,94.7,77.81
12/10/2000 17:00,Autumn,7,25,24.78,32,13.4,22.1,22,40,109.75,45.61,208.41,5,2,380.73,223.1,157.63
12/10/2000 18:00,Autumn,16,39,62.72,52,13,21.7,99,38,223.54,82.55,288.21,9,7,1118.02,912.59,205.42
12/10/2000 19:00,Autumn,25,38,106.75,74,12.4,21.3,121,168,245.37,129.4,301.82,9,16,1462.24,826.21,636.04
12/10/2000 20:00,Autumn,24,40,104.88,80,11.6,21.3,98,166,220.3,100.2,297.56,11,13,1200.08,725.49,474.59
12/10/2000 21:00,Autumn,19,29,61.37,54,10.9,21.4,70,69,192.6,82.62,286.27,15,4,1524.26,945.04,579.22
12/10/2000 22:00,Autumn,5,28,23.9,12,10.1,22,43,15,145.18,63.83,267.36,4,1,768.35,647.47,120.89
12/10/2000 23:00,Autumn,0,NA,0,2,9.4,22.2,0,0,46.58,5.24,148.48,0,0,0,0,0
13/10/2000 10:00,Autumn,9,49,42.75,30,15,22.1,33,24,131.86,62.49,194.38,3,6,366.15,320.4,45.75
13/10/2000 11:00,Autumn,28,47,143.08,84,15.8,21.4,75,236,199.46,94.46,244.62,12,16,1243.79,566.63,677.16
13/10/2000 12:00,Autumn,25,48,125,70,16.4,21.5,154,105,277.42,128.23,282.52,10,15,1626.33,1284.81,341.52
13/10/2000 13:00,Autumn,16,51,87.84,50,16.9,22,120,130,243.54,111.79,261.6,5,11,1372.5,816.98,555.52
13/10/2000 14:00,Autumn,5,24,20.55,20,17.2,22.5,25,21,107.14,8.32,154.32,2,3,228.11,133.94,94.17
